'자전거번호','대여일시','대여대여소번호','대여거치대','반납일시','반납대여소번호','반납거치대','이용시간(분)','이용거리(M)'
'SPB-09233','2018-04-05 18:45:06','2276',9,'2018-04-05 19:00:06','2248',1,13,2270
'SPB-05459','2018-04-05 18:45:52','122',10,'2018-04-05 18:52:48','147',2,6,1630
'SPB-09281','2018-04-05 18:46:37','639',9,'2018-04-05 18:54:37','600',6,7,1450
'SPB-15001','2018-04-05 18:46:42','616',6,'2018-04-05 18:50:11','622',10,3,670
'SPB-14273','2018-04-05 18:47:03','1430',6,'2018-04-05 18:55:38','1438',14,8,1480
'SPB-07572','2018-04-05 18:47:21','1911',10,'2018-04-05 19:03:07','1906',16,15,3150
'SPB-13065','2018-04-05 18:48:34','530',9,'2018-04-05 18:58:39','378',7,9,1470
'SPB-07542','2018-04-05 18:50:04','818',15,'2018-04-05 18:56:44','820',7,6,540
'SPB-13415','2018-04-05 18:50:13','320',6,'2018-04-05 19:04:31','301',13,13,2170
'SPB-13281','2018-04-05 18:50:31','513',8,'2018-04-05 19:24:52','553',10,33,5080
'SPB-08554','2018-04-05 18:50:45','579',8,'2018-04-05 18:56:43','538',6,5,1110
'SPB-10372','2018-04-05 18:54:05','509',16,'2018-04-05 19:17:26','535',15,21,3030
'SPB-07584','2018-04-05 18:54:32','509',6,'2018-04-05 19:07:13','502',4,11,52830
'SPB-13839','2018-04-05 18:57:35','1911',6,'2018-04-05 19:21:04','703',12,23,6060
'SPB-07988','2018-04-05 18:58:19','1004',1,'2018-04-05 19:04:23','1032',12,5,920
'SPB-05729','2018-04-05 18:59:27','199',8,'2018-04-05 19:02:08','419',21,2,390
'SPB-15532','2018-04-05 18:59:42','154',1,'2018-04-05 19:06:20','152',7,6,1230
'SPB-09229','2018-04-05 19:00:05','1908',2,'2018-04-05 19:09:31','1907',1,8,1370
'SPB-15340','2018-04-05 19:00:56','451',12,'2018-04-05 19:13:05','306',9,11,2260
'SPB-15775','2018-04-05 19:02:18','247',4,'2018-04-05 19:31:00','116',1,28,5310
'SPB-12798','2018-04-05 19:03:00','2141',10,'2018-04-05 19:37:12','2013',30,34,4840
'SPB-14053','2018-04-05 19:03:26','525',13,'2018-04-05 19:20:07','587',4,16,2270
'SPB-04996','2018-04-05 19:04:00','615',4,'2018-04-05 19:11:50','1308',5,7,1140
'SPB-04920','2018-04-05 19:05:20','125',14,'2018-04-05 19:09:29','129',11,3,660
'SPB-01659','2018-04-05 19:05:20','1706',4,'2018-04-05 19:13:03','1719',10,7,960
'SPB-12442','2018-04-05 19:05:30','1706',6,'2018-04-05 19:26:15','1706',6,20,1250
'SPB-09194','2018-04-05 19:05:53','252',5,'2018-04-05 19:11:10','237',1,5,990
'SPB-00494','2018-04-05 19:07:25','1625',6,'2018-04-05 19:19:07','1619',4,11,1630
'SPB-03975','2018-04-05 19:08:31','1139',7,'2018-04-05 19:19:50','731',10,10,1950
'SPB-14470','2018-04-05 19:09:05','1625',11,'2018-04-05 19:27:09','1681',5,17,2920
'SPB-09458','2018-04-05 19:09:26','534',19,'2018-04-05 19:29:52','346',3,19,3090
'SPB-09511','2018-04-05 19:09:59','207',13,'2018-04-05 19:16:34','222',7,6,940
'SPB-14139','2018-04-05 19:10:35','500',10,'2018-04-05 19:23:15','540',5,12,1440
'SPB-05620','2018-04-05 19:11:35','168',18,'2018-04-05 19:32:22','178',1,20,1410
'SPB-15157','2018-04-05 19:11:37','330',6,'2018-04-05 19:22:48','301',6,10,1830
'SPB-07947','2018-04-05 19:11:55','1336',3,'2018-04-05 19:25:53','557',2,12,2990
'SPB-04503','2018-04-05 19:12:25','1951',18,'2018-04-05 19:23:31','1941',8,10,1980
'SPB-08961','2018-04-05 19:13:29','1713',6,'2018-04-05 19:22:09','1503',1,8,1260
'SPB-00890','2018-04-05 19:13:59','191',4,'2018-04-05 19:21:18','194',3,6,1070
'SPB-10424','2018-04-05 19:13:59','415',8,'2018-04-05 19:22:00','407',2,7,1590
'SPB-12366','2018-04-05 19:14:20','573',5,'2018-04-05 19:41:40','525',2,25,4470
'SPB-10414','2018-04-05 19:15:06','120',2,'2018-04-05 19:41:11','120',3,25,2110
'SPB-12412','2018-04-05 19:15:23','1535',10,'2018-04-05 19:19:38','1526',1,4,840
'SPB-15621','2018-04-05 19:16:39','1955',7,'2018-04-05 19:36:17','2102',10,19,3090
'SPB-11639','2018-04-05 19:16:44','106',2,'2018-04-05 19:19:58','109',6,3,630
'SPB-06519','2018-04-05 19:17:03','330',10,'2018-04-05 19:29:34','330',8,12,1340
'SPB-13769','2018-04-05 19:17:14','511',3,'2018-04-05 19:42:58','525',20,25,2590
'SPB-08796','2018-04-05 19:18:48','169',15,'2018-04-05 19:28:22','166',5,8,1440
'SPB-12587','2018-04-05 19:20:37','179',5,'2018-04-05 19:27:40','170',4,6,740
'SPB-15771','2018-04-05 19:21:30','1967',4,'2018-04-05 19:26:12','1968',7,4,870
'SPB-08896','2018-04-05 19:22:05','313',5,'2018-04-05 20:41:27','300',7,77,1780
'SPB-14149','2018-04-05 19:22:10','383',9,'2018-04-05 19:29:38','605',8,7,1770
'SPB-08209','2018-04-05 19:22:56','2122',1,'2018-04-05 19:38:06','2112',6,14,1500
'SPB-08775','2018-04-05 19:23:04','819',1,'2018-04-05 19:25:37','818',15,2,460
'SPB-08977','2018-04-05 19:23:08','257',3,'2018-04-05 19:39:08','256',10,15,2400
'SPB-08760','2018-04-05 19:24:19','509',5,'2018-04-05 19:32:47','514',7,7,1180
'SPB-04370','2018-04-05 19:25:07','239',2,'2018-04-05 19:30:54','244',14,5,630
'SPB-04996','2018-04-05 19:26:40','1308',5,'2018-04-05 19:31:10','1351',8,4,710
'SPB-10927','2018-04-05 19:28:18','1655',3,'2018-04-05 20:24:03','1655',3,53,5460
'SPB-08341','2018-04-05 19:28:49','2335',2,'2018-04-05 19:36:52','2340',1,8,920
'SPB-12395','2018-04-05 19:29:31','1127',8,'2018-04-05 19:39:20','1145',3,9,1880
'SPB-15475','2018-04-05 19:29:38','117',15,'2018-04-05 19:40:06','925',8,10,2450
'SPB-06772','2018-04-05 19:29:51','1403',1,'2018-04-05 19:32:38','1404',5,2,360
'SPB-06639','2018-04-05 19:30:21','184',7,'2018-04-05 19:40:32','105',1,9,1540
'SPB-11166','2018-04-05 19:31:03','2219',14,'2018-04-05 19:49:01','2221',14,17,3310
'SPB-13986','2018-04-05 19:31:33','1611',20,'2018-04-05 19:44:50','1407',1,12,2490
'SPB-08779','2018-04-05 19:31:45','1656',3,'2018-04-05 19:42:53','1620',8,10,610
'SPB-15800','2018-04-05 19:32:04','2327',3,'2018-04-05 20:07:29','2272',9,35,2410
'SPB-13922','2018-04-05 19:32:27','238',6,'2018-04-05 21:06:35','238',4,93,1170
'SPB-08193','2018-04-05 19:32:36','2048',5,'2018-04-05 19:38:00','2032',6,4,1090
'SPB-12480','2018-04-05 19:33:28','1215',3,'2018-04-05 19:39:06','1259',14,5,940
'SPB-02669','2018-04-05 19:33:28','513',5,'2018-04-05 20:03:55','549',3,30,4920
'SPB-13907','2018-04-05 19:34:46','132',7,'2018-04-05 19:52:04','116',2,17,1640
'SPB-14436','2018-04-05 19:35:48','900',19,'2018-04-05 19:43:48','907',2,7,1210
'SPB-00683','2018-04-05 19:37:56','639',4,'2018-04-05 19:46:33','622',11,8,1580
'SPB-15727','2018-04-05 19:38:35','2248',10,'2018-04-05 19:53:21','2274',5,14,3000
'SPB-14905','2018-04-05 19:39:17','2141',2,'2018-04-05 19:59:26','2103',5,19,3370
'SPB-06351','2018-04-05 19:39:50','511',1,'2018-04-05 19:53:44','514',4,13,2110
'SPB-14317','2018-04-05 19:40:10','412',3,'2018-04-05 19:47:38','417',20,7,1160
'SPB-03848','2018-04-05 19:40:22','409',3,'2018-04-05 19:45:09','415',8,4,1020
'SPB-01966','2018-04-05 19:41:10','196',6,'2018-04-05 19:59:59','112',6,18,2610
'SPB-01216','2018-04-05 19:41:57','3511',6,'2018-04-05 20:34:20','3511',10,51,6440
'SPB-13201','2018-04-05 19:42:18','3511',7,'2018-04-05 20:34:22','3511',7,48,6120
'SPB-07371','2018-04-05 19:42:34','155',1,'2018-04-05 20:00:20','175',7,17,2300
'SPB-11493','2018-04-05 19:44:36','1705',9,'2018-04-05 20:28:46','1705',9,43,59000
'SPB-02153','2018-04-05 19:46:50','580',5,'2018-04-05 20:06:46','525',9,19,2160
'SPB-12495','2018-04-05 19:48:55','228',2,'2018-04-05 20:00:33','238',8,10,1660
'SPB-13982','2018-04-05 19:49:55','148',7,'2018-04-05 21:46:03','2355',18,115,24690
'SPB-06241','2018-04-05 19:51:34','117',20,'2018-04-05 20:40:50','117',20,48,5190
'SPB-08818','2018-04-05 19:54:16','1348',5,'2018-04-05 20:03:25','1346',4,9,600
'SPB-10274','2018-04-05 19:57:59','1342',5,'2018-04-05 20:00:08','386',4,2,410
'SPB-06546','2018-04-05 19:58:03','1271',5,'2018-04-05 20:30:46','1226',3,32,5740
'SPB-09427','2018-04-05 19:58:46','828',1,'2018-04-05 20:08:56','827',13,9,990
'SPB-02460','2018-04-05 20:01:12','409',1,'2018-04-05 20:18:20','178',2,16,3060
'SPB-10832','2018-04-05 20:01:41','140',20,'2018-04-05 20:18:43','141',13,16,2010
'SPB-16188','2018-04-05 20:02:43','359',2,'2018-04-05 20:24:42','355',4,21,1890
'SPB-09992','2018-04-05 20:03:10','215',4,'2018-04-05 20:08:48','224',18,5,810
'SPB-04445','2018-04-05 20:04:28','359',5,'2018-04-05 20:24:29','355',1,19,1900
'SPB-13547','2018-04-05 20:06:07','306',4,'2018-04-05 20:13:39','301',15,7,950
'SPB-16199','2018-04-05 20:06:49','369',9,'2018-04-05 20:22:37','335',3,15,1860
'SPB-07970','2018-04-05 20:06:50','450',8,'2018-04-05 20:24:07','311',31,17,2250
'SPB-11586','2018-04-05 20:06:51','926',8,'2018-04-05 20:56:33','152',28,46,8840
'SPB-14756','2018-04-05 20:07:51','183',15,'2018-04-05 21:32:58','151',3,84,3360
'SPB-13929','2018-04-05 20:08:30','194',1,'2018-04-05 20:13:53','133',12,4,860
'SPB-14766','2018-04-05 20:09:11','385',10,'2018-04-05 20:14:29','307',1,4,1060
'SPB-13157','2018-04-05 20:10:55','155',12,'2018-04-05 20:15:31','192',8,4,730
'SPB-04089','2018-04-05 20:11:28','504',5,'2018-04-05 20:45:21','504',5,33,3560
'SPB-10372','2018-04-05 20:13:37','535',15,'2018-04-05 20:21:59','520',8,7,1230
'SPB-00418','2018-04-05 20:14:17','1501',2,'2018-04-05 20:38:11','1512',20,23,2930
'SPB-01248','2018-04-05 20:15:17','1501',7,'2018-04-05 20:38:11','1512',19,22,2910
'SPB-11941','2018-04-05 20:17:27','380',8,'2018-04-05 21:03:01','1347',19,44,6900
'SPB-10832','2018-04-05 20:19:21','141',13,'2018-04-05 22:24:25','138',9,120,1710
'SPB-15610','2018-04-05 20:20:25','503',6,'2018-04-05 21:10:41','503',15,49,2500
'SPB-08331','2018-04-05 20:20:30','559',1,'2018-04-05 20:38:23','2308',11,16,3590
'SPB-13691','2018-04-05 20:20:59','905',2,'2018-04-05 20:29:07','942',6,7,1690
'SPB-15081','2018-04-05 20:21:00','1246',22,'2018-04-05 20:28:59','1263',10,7,1430
'SPB-04807','2018-04-05 20:21:58','2362',1,'2018-04-05 20:28:24','2301',2,6,830
'SPB-10074','2018-04-05 20:23:36','2202',16,'2018-04-05 21:00:40','2202',10,36,5090
'SPB-02613','2018-04-05 20:24:03','122',7,'2018-04-05 21:15:15','122',7,50,1430
'SPB-11867','2018-04-05 20:24:42','1971',4,'2018-04-05 20:49:25','1971',4,23,2800
'SPB-10927','2018-04-05 20:25:36','1655',3,'2018-04-05 21:18:51','1655',3,51,7330
'SPB-05531','2018-04-05 20:26:10','2202',20,'2018-04-05 21:00:26','2202',12,33,5210
'SPB-16233','2018-04-05 20:27:07','307',2,'2018-04-05 20:34:13','311',33,6,930
'SPB-13462','2018-04-05 20:27:13','302',2,'2018-04-05 20:33:28','450',15,5,980
'SPB-03797','2018-04-05 20:29:36','634',5,'2018-04-05 20:40:40','634',14,10,1600
'SPB-09281','2018-04-05 20:30:15','600',6,'2018-04-05 20:39:05','639',9,8,1410
'SPB-05729','2018-04-05 20:31:17','419',21,'2018-04-05 20:46:28','107',1,14,2870
'SPB-07807','2018-04-05 20:33:21','539',3,'2018-04-05 21:01:47','553',2,27,1650
'SPB-07812','2018-04-05 20:35:16','140',3,'2018-04-05 20:39:54','128',17,4,62220
'SPB-14047','2018-04-05 20:36:05','1441',12,'2018-04-05 20:40:41','1422',4,4,590
'SPB-09506','2018-04-05 20:36:33','155',1,'2018-04-05 20:46:45','113',3,9,1840
'SPB-05086','2018-04-05 20:37:59','226',20,'2018-04-05 20:44:29','271',9,6,0
'SPB-10392','2018-04-05 20:39:55','301',14,'2018-04-05 20:49:49','318',3,9,1310
'SPB-08115','2018-04-05 20:42:42','176',10,'2018-04-05 20:56:15','113',8,12,3000
'SPB-12812','2018-04-05 20:43:01','184',5,'2018-04-05 21:05:27','184',7,20,3410
'SPB-08896','2018-04-05 20:43:40','300',7,'2018-04-05 21:08:44','356',12,24,3390
'SPB-02446','2018-04-05 20:43:45','1029',5,'2018-04-05 20:54:43','1020',4,10,1330
'SPB-03813','2018-04-05 20:43:46','1334',5,'2018-04-05 21:17:48','1420',5,33,4460
'SPB-15756','2018-04-05 20:43:52','1328',7,'2018-04-05 21:01:17','1534',18,17,3050
'SPB-08930','2018-04-05 20:44:37','543',12,'2018-04-05 21:02:50','584',9,17,3290
'SPB-12899','2018-04-05 20:45:01','253',8,'2018-04-05 20:52:02','255',2,6,1150
'SPB-12636','2018-04-05 20:45:12','1145',6,'2018-04-05 20:57:29','713',14,11,1700
'SPB-06720','2018-04-05 20:47:20','145',4,'2018-04-05 20:52:10','156',10,4,680
'SPB-15647','2018-04-05 20:47:52','2276',15,'2018-04-05 21:00:50','2327',11,12,2130
'SPB-13596','2018-04-05 20:47:54','136',1,'2018-04-05 20:56:36','148',1,8,2410
'SPB-11553','2018-04-05 20:49:18','504',2,'2018-04-05 20:56:57','590',3,7,1080
'SPB-10900','2018-04-05 20:49:54','2311',6,'2018-04-05 21:12:10','1224',12,21,4040
'SPB-09306','2018-04-05 20:50:16','549',1,'2018-04-05 20:54:29','573',6,4,890
'SPB-06222','2018-04-05 20:51:36','573',6,'2018-04-05 20:56:40','500',9,4,1050
'SPB-05925','2018-04-05 20:52:32','1929',2,'2018-04-05 21:11:26','722',7,18,3110
'SPB-12480','2018-04-05 20:56:10','1259',14,'2018-04-05 21:02:24','1215',4,6,710
'SPB-11639','2018-04-05 20:56:58','109',6,'2018-04-05 21:00:54','105',5,3,520
'SPB-09326','2018-04-05 20:57:51','2327',6,'2018-04-05 21:10:58','2370',19,12,2150
'SPB-14064','2018-04-05 20:58:34','1008',2,'2018-04-05 21:07:13','1032',8,8,1410
'SPB-15723','2018-04-05 21:00:52','1906',5,'2018-04-05 21:08:07','240',7,6,1610
'SPB-09941','2018-04-05 21:03:05','1534',12,'2018-04-05 21:26:28','1709',9,23,4400
'SPB-13611','2018-04-05 21:05:04','722',1,'2018-04-05 22:11:04','703',11,65,5210
'SPB-01747','2018-04-05 21:05:29','2210',11,'2018-04-05 21:36:48','2324',10,30,6460
'SPB-12919','2018-04-05 21:06:20','1044',4,'2018-04-05 21:31:50','1038',9,22,4080
'SPB-09539','2018-04-05 21:07:54','177',1,'2018-04-05 21:28:03','931',1,19,3310
'SPB-00037','2018-04-05 21:08:20','221',1,'2018-04-05 21:13:39','223',19,5,700
'SPB-04709','2018-04-05 21:08:23','356',15,'2018-04-05 21:17:27','355',5,8,1440
'SPB-08331','2018-04-05 21:08:29','2308',11,'2018-04-05 21:39:43','1235',1,28,5800
'SPB-04832','2018-04-05 21:09:10','152',26,'2018-04-05 22:59:07','913',2,109,11200
'SPB-00683','2018-04-05 21:10:41','622',11,'2018-04-05 21:33:49','602',6,22,1900
'SPB-03089','2018-04-05 21:13:03','308',2,'2018-04-05 21:42:28','329',1,29,4270
'SPB-12859','2018-04-05 21:13:20','106',8,'2018-04-05 21:33:14','185',6,19,2540
'SPB-05709','2018-04-05 21:13:29','408',3,'2018-04-05 21:20:22','401',15,6,1110
'SPB-08896','2018-04-05 21:13:30','356',12,'2018-04-05 21:17:03','341',6,3,450
'SPB-16176','2018-04-05 21:13:48','2265',4,'2018-04-05 21:20:14','2227',13,6,1630
'SPB-09306','2018-04-05 21:14:24','573',6,'2018-04-05 21:18:52','549',1,4,920
'SPB-01518','2018-04-05 21:14:29','340',1,'2018-04-05 21:30:41','327',3,15,2710
'SPB-12600','2018-04-05 21:14:38','129',13,'2018-04-05 21:56:19','2002',4,37,6580
'SPB-02613','2018-04-05 21:15:48','122',7,'2018-04-05 21:19:24','126',20,3,710
'SPB-07486','2018-04-05 21:16:11','703',3,'2018-04-05 22:14:23','703',5,55,1020
'SPB-15586','2018-04-05 21:16:46','3505',4,'2018-04-05 21:25:33','585',3,8,2040
'SPB-02832','2018-04-05 21:17:25','309',7,'2018-04-05 21:23:42','370',4,5,950
'SPB-04385','2018-04-05 21:17:29','501',7,'2018-04-05 21:28:30','546',7,10,2040
'SPB-15999','2018-04-05 21:17:52','578',1,'2018-04-05 21:20:47','578',1,2,40
'SPB-13127','2018-04-05 21:18:13','1827',20,'2018-04-05 21:22:08','1825',5,3,170
'SPB-00625','2018-04-05 21:18:22','2265',13,'2018-04-05 21:52:30','2214',3,33,3310
'SPB-06441','2018-04-05 21:18:50','2265',5,'2018-04-05 21:39:08','2229',1,19,1320
'SPB-06323','2018-04-05 21:19:20','578',5,'2018-04-05 21:32:47','553',7,13,3290
'SPB-02821','2018-04-05 21:19:46','2141',6,'2018-04-05 22:13:40','2141',9,53,10530
'SPB-02900','2018-04-05 21:20:48','183',14,'2018-04-05 21:44:06','122',5,22,3600
'SPB-02945','2018-04-05 21:21:08','578',8,'2018-04-05 21:50:36','602',5,29,4360
'SPB-12366','2018-04-05 21:21:27','525',2,'2018-04-05 21:28:08','3511',6,6,960
'SPB-06705','2018-04-05 21:22:15','405',1,'2018-04-05 21:27:21','402',17,4,640
'SPB-12495','2018-04-05 21:22:30','238',8,'2018-04-05 21:37:27','228',2,13,1730
'SPB-14966','2018-04-05 21:22:42','1269',3,'2018-04-05 21:46:43','542',5,23,4740
'SPB-10241','2018-04-05 21:24:00','507',1,'2018-04-05 21:49:17','631',3,24,54580
'SPB-09128','2018-04-05 21:24:11','124',9,'2018-04-05 22:15:43','907',10,50,10370
'SPB-02048','2018-04-05 21:24:34','501',4,'2018-04-05 21:30:43','504',5,5,900
'SPB-11811','2018-04-05 21:25:02','1925',10,'2018-04-05 21:51:15','703',10,24,3600
'SPB-05543','2018-04-05 21:25:44','234',7,'2018-04-05 21:36:27','1975',1,10,1540
'SPB-10223','2018-04-05 21:26:15','234',10,'2018-04-05 21:32:11','241',1,5,950
'SPB-12155','2018-04-05 21:27:03','514',3,'2018-04-05 21:37:17','513',8,10,1400
'SPB-03009','2018-04-05 21:27:12','590',2,'2018-04-05 21:36:38','573',7,9,1740
'SPB-12241','2018-04-05 21:28:14','1958',2,'2018-04-05 21:42:04','1912',9,14,1570
'SPB-15409','2018-04-05 21:28:26','2054',1,'2018-04-05 21:36:08','2013',26,7,980
'SPB-10337','2018-04-05 21:28:46','828',4,'2018-04-05 21:46:10','129',1,17,3850
'SPB-13662','2018-04-05 21:28:51','207',2,'2018-04-05 21:42:33','148',2,13,2820
'SPB-00305','2018-04-05 21:29:00','2355',17,'2018-04-05 21:40:30','2324',8,11,1190
'SPB-05549','2018-04-05 21:29:38','113',1,'2018-04-05 21:51:21','142',8,21,3210
'SPB-10048','2018-04-05 21:30:02','421',6,'2018-04-05 21:39:57','413',7,8,1320
'SPB-03481','2018-04-05 21:30:20','2107',6,'2018-04-05 21:54:59','2107',4,24,4440
'SPB-12296','2018-04-05 21:30:22','906',5,'2018-04-05 21:42:26','913',6,11,1430
'SPB-15018','2018-04-05 21:30:56','2140',1,'2018-04-05 21:45:43','2172',1,14,2480
'SPB-16076','2018-04-05 21:30:58','710',3,'2018-04-05 21:41:33','733',9,10,1490
'SPB-10676','2018-04-05 21:31:05','561',5,'2018-04-05 21:38:20','585',4,6,1390
'SPB-12617','2018-04-05 21:31:13','259',12,'2018-04-05 22:04:14','1122',8,30,8190
'SPB-15727','2018-04-05 21:32:05','2274',5,'2018-04-05 21:45:40','2248',10,13,3000
'SPB-10239','2018-04-05 21:32:11','114',4,'2018-04-05 21:43:36','179',4,11,1800
'SPB-02283','2018-04-05 21:33:32','561',7,'2018-04-05 21:46:32','534',18,12,2540
'SPB-04742','2018-04-05 21:33:55','1957',3,'2018-04-05 22:08:16','1957',1,33,4740
'SPB-08338','2018-04-05 21:34:23','358',7,'2018-04-05 21:43:26','344',8,8,1320
'SPB-12877','2018-04-05 21:35:08','1222',7,'2018-04-05 22:15:07','1222',15,39,1400
'SPB-06330','2018-04-05 21:35:21','1960',1,'2018-04-05 22:00:03','232',20,24,5230
'SPB-15914','2018-04-05 21:35:21','303',4,'2018-04-05 22:29:53','362',6,54,4930
'SPB-10808','2018-04-05 21:35:45','113',17,'2018-04-05 21:45:35','155',11,9,1500
'SPB-02786','2018-04-05 21:36:40','624',1,'2018-04-05 22:13:10','537',7,36,5780
'SPB-14273','2018-04-05 21:36:56','1438',14,'2018-04-05 22:09:19','1401',14,32,3380
'SPB-02878','2018-04-05 21:36:58','591',1,'2018-04-05 21:45:07','501',1,7,1160
'SPB-01713','2018-04-05 21:37:01','332',3,'2018-04-05 21:59:54','372',4,22,3470
'SPB-04302','2018-04-05 21:37:25','519',9,'2018-04-05 21:56:00','347',1,18,2400
'SPB-12614','2018-04-05 21:37:33','418',6,'2018-04-05 21:41:20','413',9,3,900
'SPB-11559','2018-04-05 21:38:06','568',6,'2018-04-05 21:46:08','361',9,7,960
'SPB-10809','2018-04-05 21:38:40','146',12,'2018-04-05 21:53:39','124',10,14,2060
'SPB-06609','2018-04-05 21:38:52','146',8,'2018-04-06 08:50:32','124',20,671,2080
'SPB-11553','2018-04-05 21:39:05','590',3,'2018-04-05 21:45:00','504',4,5,1030
'SPB-14880','2018-04-05 21:39:12','173',2,'2018-04-05 21:44:36','313',4,5,1110
'SPB-13710','2018-04-05 21:40:18','2303',9,'2018-04-05 21:51:38','2301',10,10,1670
'SPB-00503','2018-04-05 21:40:27','606',3,'2018-04-05 22:23:00','1664',1,42,9500
'SPB-09013','2018-04-05 21:40:35','217',10,'2018-04-05 21:45:03','207',14,4,580
'SPB-08582','2018-04-05 21:40:52','834',8,'2018-04-05 23:11:13','834',1,83,790
'SPB-08115','2018-04-05 21:41:54','113',8,'2018-04-05 21:47:24','116',1,5,910
'SPB-02289','2018-04-05 21:42:00','310',1,'2018-04-05 21:50:08','301',14,7,1150
'SPB-13509','2018-04-05 21:42:58','1210',1,'2018-04-05 23:27:45','1210',1,104,6540
'SPB-04339','2018-04-05 21:43:01','1014',10,'2018-04-05 21:49:35','1004',1,6,1570
'SPB-16236','2018-04-05 21:43:03','155',13,'2018-04-05 22:02:01','183',1,18,2370
'SPB-09842','2018-04-05 21:43:15','1663',9,'2018-04-05 21:51:45','1601',5,8,520
'SPB-13017','2018-04-05 21:43:23','1249',9,'2018-04-05 21:48:19','1205',1,4,990
'SPB-14192','2018-04-05 21:43:46','421',8,'2018-04-05 22:02:14','3102',4,18,3770
'SPB-13759','2018-04-05 21:43:53','211',5,'2018-04-05 21:52:19','216',3,8,1050
'SPB-00449','2018-04-05 21:44:21','124',16,'2018-04-05 21:51:17','119',6,6,1000
'SPB-09781','2018-04-05 21:44:25','3509',1,'2018-04-06 00:07:59','584',6,132,3300
'SPB-09281','2018-04-05 21:44:55','639',9,'2018-04-05 22:20:06','639',9,34,6330
'SPB-15670','2018-04-05 21:45:10','519',13,'2018-04-05 22:03:08','1308',7,17,1900
'SPB-13343','2018-04-05 21:45:47','1402',3,'2018-04-05 22:30:11','1011',8,44,11510
'SPB-09049','2018-04-05 21:46:24','1442',4,'2018-04-05 21:52:29','1446',7,5,910
'SPB-10392','2018-04-05 21:46:37','318',3,'2018-04-05 21:49:26','320',5,2,190
'SPB-16192','2018-04-05 21:52:03','113',14,'2018-04-05 21:55:56','183',14,3,1050
'SPB-08341','2018-04-05 21:52:14','2340',1,'2018-04-05 21:59:20','2335',1,7,970
'SPB-15547','2018-04-05 21:55:20','1012',3,'2018-04-05 22:00:30','1001',11,4,870
'SPB-15693','2018-04-05 21:58:16','199',1,'2018-04-05 22:04:03','154',6,5,1180
'SPB-08358','2018-04-05 21:59:43','594',13,'2018-04-05 22:14:01','594',13,13,820
'SPB-01266','2018-04-05 22:00:03','421',5,'2018-04-05 22:09:33','194',1,9,1600
'SPB-15455','2018-04-05 22:00:30','105',4,'2018-04-05 22:06:51','107',4,6,1460
'SPB-09528','2018-04-05 22:01:33','1928',8,'2018-04-05 22:39:55','2103',1,35,5360
'SPB-13090','2018-04-05 22:02:52','420',24,'2018-04-05 22:24:10','912',1,19,3830
'SPB-11060','2018-04-05 22:04:00','906',9,'2018-04-05 22:30:40','949',1,26,940
'SPB-07369','2018-04-05 22:05:05','1035',16,'2018-04-05 22:14:33','1016',7,9,1720
'SPB-13922','2018-04-05 22:06:30','238',4,'2018-04-05 22:21:58','274',7,14,1750
'SPB-09229','2018-04-05 22:07:04','1907',1,'2018-04-05 22:13:18','1908',2,5,1150
'SPB-11678','2018-04-05 22:11:03','302',1,'2018-04-05 22:20:49','314',2,9,930
