종목코드,종목명,종가,대비,등락률,순자산가치(NAV),시가,고가,저가,거래량,거래대금,시가총액,순자산총액,상장좌수,기초지수_지수명,기초지수_종가,기초지수_대비,기초지수_등락률
"437080","KODEX 미국종합채권ESG액티브(H)","101930","150","0.15","101816.82","101880","101930","101770","12334","1256217409","156156760000","0","1532000","Bloomberg MSCI US Aggregate 2bn ex Securitized SRI Capped Index(Total Return)","123.93","0.00","0.00"
"419420","KODEX 미국클린에너지나스닥","5580","10","0.18","5647.35","5605","5610","5560","4139","23139585","8370000000","0","1500000","Nasdaq Clean Edge Green Energy Index (Price Return)","383.27","0.00","0.00"
"491090","KODEX 미국테크1조달러기업포커스","11350","115","1.02","11467.91","11420","11420","11340","2785","31664425","28375000000","0","2500000","KEDI 미국테크1조달러기업포커스 지수(Price Return)","5060.63","0.00","0.00"
"266360","KODEX 미디어&엔터테인먼트","11865","55","0.47","11911.18","11900","11900","11725","342350","4050670599","43900500000","0","3700000","KRX 미디어&엔터테인먼트","1832.71","14.78","0.81"
"244580","KODEX 바이오","8180","55","0.68","8212.81","8150","8190","8065","149762","1215886470","139387200000","0","17040000","FnGuide 바이오 지수","2836.70","21.77","0.77"
"091160","KODEX 반도체","33805","675","2.04","33854.06","33495","34030","33450","955269","32332868093","596658250000","0","17650000","KRX 반도체","3486.10","81.59","2.40"
"494310","KODEX 반도체레버리지","9895","395","4.16","9991.73","9780","10055","9760","829735","8253509505","75696750000","0","7650000","KRX 반도체","3486.05","81.54","2.40"
"325020","KODEX 배당가치","13760","120","0.88","13810.69","13655","13780","13655","2907","39999077","88064000000","0","6400000","FnGuide SLV 배당가치 지수","1628.80","23.84","1.49"
"211900","KODEX 배당성장","16030","90","0.56","16119.17","16060","16095","16000","7286","116957799","16030000000","0","1000000","코스피 배당성장 50","3968.88","41.05","1.05"
"237370","KODEX 배당성장채권혼합","13255","35","0.26","13254.27","13220","13255","13195","18113","239700088","23859000000","0","1800000","배당성장채권혼합지수","2063.24","6.05","0.29"
"244670","KODEX 밸류Plus","8375","55","0.66","8413.90","8390","8390","8375","4","33530","4187500000","0","500000","FnGuide 벨류 Plus 지수","1636.87","8.31","0.51"
"140700","KODEX 보험","9130","15","0.16","9168.96","9170","9170","9055","33341","303374347","19173000000","0","2100000","KRX 보험","1839.00","14.10","0.77"
"102780","KODEX 삼성그룹","8475","190","2.29","8500.83","8320","8490","8320","827948","6979517925","1063612500000","0","125500000","삼성그룹","8407.33","229.41","2.81"
"213610","KODEX 삼성그룹밸류","8170","170","2.13","8198.14","8080","8180","8075","9288","75612510","21242000000","0","2600000","WISE 삼성그룹 밸류 인덱스","8035.57","199.78","2.55"
"448330","KODEX 삼성전자채권혼합","10665","140","1.33","10670.25","10530","10680","10530","475112","5050058621","88519500000","0","8300000","Wise 삼성전자채권혼합 지수","1571.35","24.28","1.57"
"251350","KODEX 선진국MSCI World","30360","215","0.71","30530.81","30450","30480","30240","41129","1247554105","356730000000","0","11750000","MSCI World","3668.99","3.28","0.09"
"325010","KODEX 성장주","14915","235","1.60","14948.53","14765","14915","14765","206","3067080","87998500000","0","5900000","FnGuide 성장 지수(PR)","4208.96","83.64","2.03"
"395160","KODEX 시스템반도체","9255","200","2.21","9231.69","9095","9290","9095","162799","1502520910","58306500000","0","6300000","FnGuide 시스템반도체 지수","2101.18","52.85","2.58"
"446690","KODEX 아시아AI반도체exChina액티브","16330","185","1.15","16369.26","16350","16380","16255","725","11794125","8165000000","0","500000","iSelect 아시아반도체 제조동맹 지수(시장가격)","3745.38","43.45","1.17"
"437070","KODEX 아시아달러채권ESG플러스액티브","62015","-215","-0.35","62005.56","62110","62115","61910","573","35540525","63999480000","0","1032000","Bloomberg MSCI EM Asia Investment Grade Credit SRI Index(Total Return)","112.42","0.00","0.00"
"117460","KODEX 에너지화학","10300","-105","-1.01","10344.56","10500","10530","10290","45705","474388203","22351000000","0","2170000","KRX 에너지화학","2050.65","-14.29","-0.69"
"140710","KODEX 운송","5275","30","0.57","5298.64","5295","5295","5240","10024","52777257","16352500000","0","3100000","KRX 운송","1053.10","6.35","0.61"
"395150","KODEX 웹툰&드라마","3005","-15","-0.50","3014.25","3010","3025","2995","20926","62874001","16828000000","0","5600000","FnGuide 웹툰&드라마 지수","454.40","-0.29","-0.06"
"456250","KODEX 유럽명품TOP10 STOXX","10610","5","0.05","10631.95","10535","10640","10535","12209","129324390","12732000000","0","1200000","STOXX Europe Luxury 10 Index(Price Return)","3802.84","0.00","0.00"
"400570","KODEX 유럽탄소배출권선물ICE(H)","10115","75","0.75","10178.36","10100","10115","10080","32618","329328885","33379500000","0","3300000","ICE EUA Carbon Futures Index(Excess Return)","1174.21","0.00","0.00"
"144600","KODEX 은선물(H)","6070","-30","-0.49","6071.11","6075","6090","6050","360952","2189950205","111081000000","0","18300000","S&P GSCI Silver Index(TR)","1083.51","0.00","0.00"
"091170","KODEX 은행","8530","125","1.49","8547.62","8415","8530","8415","359412","3049641534","324140000000","0","38000000","KRX 은행","864.26","15.22","1.79"
"453810","KODEX 인도Nifty50","12875","20","0.16","12909.76","12810","12900","12810","138866","1785642027","424875000000","0","33000000","Nifty 50 Index","22397.20","0.00","0.00"
"453820","KODEX 인도Nifty50레버리지(합성)","15125","-25","-0.17","15181.24","15300","15300","15060","4768","72086207","32518750000","0","2150000","Nifty 50 Index","22397.20","0.00","0.00"
"477730","KODEX 인도타타그룹","8940","-20","-0.22","9000.66","9045","9045","8910","6021","53768909","38442000000","0","4300000","Nifty India Corporate Group Index - Tata Group 25% Cap(PR)","14470.15","50.50","0.35"
"114800","KODEX 인버스","4400","-80","-1.79","4395.31","4440","4445","4385","14430631","63603779642","533280000000","0","121200000","코스피 200 선물지수","1714.56","30.20","1.79"
"101280","KODEX 일본TOPIX100","22945","140","0.61","22914.10","23000","23040","22805","9833","225833337","30287400000","0","1320000","TOPIX100","1882.40","24.18","1.30"
"352540","KODEX 일본부동산리츠(H)","10920","35","0.32","10924.44","10885","10930","10885","18203","198487535","20748000000","0","1900000","Tokyo Stock Exchange REIT Index","1679.10","4.41","0.26"
"091180","KODEX 자동차","18435","0","0.00","18498.03","18440","18455","18280","159149","2926331153","456266250000","0","24750000","KRX 자동차","1878.24","11.39","0.61"
"363570","KODEX 장기종합채권(AA-이상)액티브","102545","-35","-0.03","102539.14","102425","102545","102345","1931","197693815","209089255000","0","2039000","KAP 한국장기종합채권지수(AA-이상, 총수익)","322.73","0.00","0.00"
"273130","KODEX 종합채권(AA-이상)액티브","118035","120","0.10","117998.71","117895","118035","117855","34106","4021681594","3141501525000","0","26615000","KAP 한국종합채권지수","272.75","0.00","0.00"
"102970","KODEX 증권","8180","150","1.87","8202.25","8080","8195","8080","603711","4932099890","37219000000","0","4550000","KRX 증권","803.62","18.91","2.41"
"419430","KODEX 차이나2차전지MSCI(합성)","7245","-50","-0.69","7271.75","7300","7325","7200","10933","79582184","31153500000","0","4300000","MSCI China all shares IMI Select Batteries Index(Price Return)","1720.73","-10.65","-0.62"
"169950","KODEX 차이나A50","22365","75","0.34","22381.38","22955","22955","22300","7453","167155705","24601500000","0","1100000","FTSE China A50 Index","13664.26","-6.59","-0.05"
"283580","KODEX 차이나CSI300","12870","-80","-0.62","12891.34","13005","13065","12850","213446","2765997489","132561000000","0","10300000","CSI 300 Index","0.00","-4006.56","-100.00"
"099140","KODEX 차이나H","23970","-45","-0.19","24050.40","24060","24140","23895","63816","1532341560","50337000000","0","2100000","Hang Seng China H","8946.86","68.87","0.78"
"204450","KODEX 차이나H레버리지(H)","3000","25","0.84","3008.05","3000","3035","2960","461583","1387114725","64200000000","0","21400000","Hang Seng China H","8946.86","68.87","0.78"
"415340","KODEX 차이나과창판STAR50(합성)","8915","-55","-0.61","9079.76","9025","9025","8880","29956","267556620","17919150000","0","2010000","STAR 50 Index(Price Return)","1083.64","-4.47","-0.41"
"428510","KODEX 차이나메타버스액티브","13935","-310","-2.18","13939.31","13860","14285","13820","4001","56369685","6967500000","0","500000","Bloomberg Greater China Media & Tech Index(Price Return)","2081.67","14.70","0.71"
"256750","KODEX 차이나심천ChiNext(합성)","9960","-40","-0.40","10057.16","10000","10125","9935","65595","658792660","28395960000","0","2851000","SZSE ChiNext Price Index","2216.03","-10.69","-0.48"
"372330","KODEX 차이나항셍테크","9430","-50","-0.53","9434.45","9575","9625","9340","501620","4750700950","190486000000","0","20200000","Hang Seng TECH Index","5882.69","1.91","0.03"
"117680","KODEX 철강","10665","10","0.09","10696.85","10655","10780","10620","90352","966222825","17170650000","0","1610000","KRX 철강","2122.34","4.14","0.20"
"279540","KODEX 최소변동성","10535","100","0.96","10556.49","10505","10535","10505","860","9060010","6321000000","0","600000","KRX 최소변동성지수","6204.64","58.43","0.95"
"495850","KODEX 코리아밸류업","10245","170","1.69","10266.02","10170","10245","10160","13628","139196195","169042500000","0","16500000","코리아 밸류업 지수","1039.47","20.53","2.01"
"229200","KODEX 코스닥150","12545","300","2.45","12589.67","12360","12545","12250","8654660","108144739365","974746500000","0","77700000","코스닥 150","1256.74","31.62","2.58"
"233740","KODEX 코스닥150레버리지","8075","385","5.01","8128.06","7850","8075","7705","22650725","178138507170","1638417500000","0","202900000","코스닥 150","1256.72","31.60","2.58"
"360150","KODEX 코스닥150롱코스피200숏선물","9580","15","0.16","9608.31","9570","9580","9410","9394","88971080","7664000000","0","800000","코스닥150 롱 100% 코스피200 숏 100% 선물지수","1153.62","-0.17","-0.01"
"251340","KODEX 코스닥150선물인버스","3745","-95","-2.47","3755.55","3800","3835","3740","18116330","68690329836","227321500000","0","60700000","F-코스닥150 지수","1466.53","25.36","1.76"
"461450","KODEX 코스닥글로벌","11845","455","3.99","11893.71","11465","11845","11410","47173","552251299","11845000000","0","1000000","코스닥 글로벌 지수","1524.86","62.51","4.27"
"226490","KODEX 코스피","26920","440","1.66","26962.60","26690","26920","26685","100395","2696102871","472446000000","0","17550000","코스피","2610.64","44.28","1.73"
"237350","KODEX 코스피100","27265","510","1.91","27369.10","26955","27330","26955","22347","609472818","38171000000","0","1400000","코스피 100","2618.99","57.52","2.25"
"359210","KODEX 코스피TR","13145","200","1.54","13169.29","13025","13165","13025","7649","100466045","39435000000","0","3000000","코스피 TR","3344.20","56.93","1.73"
"337140","KODEX 코스피대형주","12695","195","1.56","12734.24","12530","12725","12530","5868","74408522","11425500000","0","900000","코스피 대형주","2603.07","50.45","1.98"
"138920","KODEX 콩선물(H)","10730","110","1.04","10728.02","10720","10760","10720","555","5956921","5365000000","0","500000","S&P GSCI Soybeans Index(TR)","5489.09","0.00","0.00"
"244660","KODEX 퀄리티Plus","8445","55","0.66","8479.71","0","0","0","0","0","4222500000","0","500000","FnGuide 퀄리티 Plus 지수","2065.14","18.24","0.89"
"375770","KODEX 탄소효율그린뉴딜","8750","125","1.45","8797.62","8700","8780","8700","1482","12979260","21000000000","0","2400000","KRX/S&P 탄소효율 그린뉴딜지수","1456.32","32.07","2.25"
"459560","KODEX 테슬라밸류체인FactSet","13600","50","0.37","13667.35","13560","13655","13540","10932","148417415","17680000000","0","1300000","FactSet TSLA Value Chain Index(PR)","430.72","-0.82","-0.19"
"475080","KODEX 테슬라커버드콜채권혼합액티브","8690","40","0.46","8690.49","8655","8715","8655","252596","2196496515","266348500000","0","30650000","KEDI 테슬라 인컴 프리미엄 밸런스드 지수(TR)","1479.64","0.00","0.00"
"266410","KODEX 필수소비재","6750","50","0.75","6747.71","6750","6750","6675","8432","56584955","12150000000","0","1800000","KRX 필수소비재","1197.01","9.39","0.79"
"298770","KODEX 한국대만IT프리미어","24315","150","0.62","24461.93","24315","24315","23995","2633","63796355","29178000000","0","1200000","한국 대만 IT 프리미어지수","3537.33","44.81","1.28"
"476800","KODEX 한국부동산리츠인프라","4670","15","0.32","4673.91","4660","4670","4650","354947","1654578186","202911500000","0","43450000","KRX 부동산리츠인프라 지수","1303.60","4.12","0.32"
"450190","KODEX 한중반도체(합성)","16930","35","0.21","16963.17","17020","17020","16930","34","577265","10158000000","0","600000","KRX CSI 한·중 반도체지수","4073.10","36.10","0.89"
"450180","KODEX 한중전기차(합성)","8965","115","1.30","8963.06","9040","9050","8925","611","5462775","6275500000","0","700000","KRX CSI 한·중 전기차지수","3739.25","-31.19","-0.83"
"266420","KODEX 헬스케어","17705","425","2.46","17836.97","17410","17775","17285","57807","1017459640","76131500000","0","4300000","KRX 헬스케어","4014.63","107.48","2.75"
"364690","KODEX 혁신기술테마액티브","14110","275","1.99","14156.92","13965","14130","13965","418","5873955","8466000000","0","600000","코스피","2610.64","44.28","1.73"
"487130","KoAct AI인프라액티브","8680","145","1.70","8703.09","8605","8730","8605","3980","34558290","4340000000","0","500000","Solactive AI인프라 지수","2575.41","50.27","1.99"
"471040","KoAct 글로벌AI&로봇액티브","13835","10","0.07","13919.63","13850","14060","13795","25107","347511533","47730750000","0","3450000","iSelect 글로벌AI&로봇PR지수","4521.18","13.28","0.29"
"475070","KoAct 글로벌기후테크인프라액티브","13915","220","1.61","14101.60","13850","14035","13850","2202","30688092","8349000000","0","600000","Solactive 글로벌친환경전력인프라 PR지수","3862.33","88.41","2.34"
"0020H0","KoAct 글로벌양자컴퓨팅액티브","10825","800","7.98","10982.13","10830","11120","10780","158197","1714014645","10283750000","0","950000","FactSet 글로벌양자컴퓨팅 PR 지수","370.84","0.00","0.00"
"0015B0","KoAct 미국나스닥성장기업액티브","8820","205","2.38","8900.97","8870","8900","8820","121457","1078977262","19845000000","0","2250000","나스닥 종합주가지수","17754.09","0.00","0.00"
